Table 1,,,,,,,,,,,,,,,,
ObjectID,Dbnum,Database,Zone,Region,SubRegion,Sample ID,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Age,Age_er_max,Age_er_min,Indicator,Indicative meaning
168,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,QU-124,53.54,-78.15,287,1.12,1.12,8320,640,640,Shells,<MTL
169,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,QU-369,53.54,-78.15,245,1.12,1.12,7896,434,434,Shells,<MTL
170,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,QU-250,52.79,-77.97,195,4.03,4.03,7455,645,645,Shells,<MTL
171,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,QU-253,52.79,-77.97,201,1.12,1.12,7455,645,645,Shells,<MTL
172,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,QU-258,52.41,-77.62,215,3.04,3.04,7966,625,625,Shells,<MTL
173,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,QU-254,51.98,-78.38,225,1.12,1.12,7679,628,628,Shells,<MTL
174,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,QU-252,52.17,-77.54,231,1.12,1.12,7537,639,639,Shells,<MTL
175,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,GSC-2161,52.17,-77.54,203,1.12,1.12,7632,378,378,Shells,<MTL
176,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,QU-370,51.49,-77.62,203,1.12,1.12,7651,631,631,Shells,<MTL
177,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,GSC-2135,51.49,-77.62,203,1.12,1.12,7889,387,387,Shells,<MTL
178,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,BETA-254948,53.01,-77.74,159.45,3.13,3.13,7120,133,133,Carex seed,HAT-MTL
179,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,BETA-254947,53.01,-77.74,159.45,3.13,3.13,6847,101,101,Carex seed,HAT-MTL
180,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,BETA-251805,53.01,-78.36,130.3,3.04,3.04,6401,87,87,Alnus twig,>MTL
181,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,BETA-251799,52.77,-77.52,105.6,3.04,3.04,5740,137,137,Charred seeds,>MTL
182,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,BETA-254946,52.74,-77.99,105,3.04,3.04,5658,67,67,Charred wood,>MTL
183,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,BETA-254945,52.74,-77.99,105,3.04,3.04,5180,133,133,Carex seed,>MTL
184,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,BETA-251811,53,-78.5,49.3,3.04,3.04,3352,101,101,Grass leaves,>MTL
185,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,BETA-251812,53,-78.5,48.75,3.09,3.09,3202,139,139,Carex leaf and seeds,HAT-MTL
186,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,BETA-251813,53,-78.5,48.75,3.09,3.09,3266,99,99,Carex leaf,HAT-MTL
187,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,BETA-251816,52.97,-78.58,6,3.04,3.04,142,132,132,Picea needles,>MTL
188,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,Beta-281004,52.71,-84.18,101,0.5,0.5,6703,128,128,Needles,>MTL
189,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,Beta-44536,51.45,-83.48,79.9,5.02,5.02,4151,248,248,peat,>MTL
190,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,Beta-44537,51.45,-83.48,78.7,5.07,5.07,5492,168,168,peat,HAT-MTL
191,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,Beta-42381,51.05,-84.52,96.6,5.03,5.03,6729,229,229,peat,HAT-MTL
192,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,Beta-42380,51.05,-84.52,96.9,5.03,5.03,6862,295,295,peat,>MTL
193,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,Beta-42379,51.05,-84.52,97.4,5.03,5.03,6103,174,174,peat,>MTL
194,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,Beta-43028,51.05,-84.52,97.5,5.03,5.03,5620,286,286,peat,>MTL
195,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,Beta-54598,51.75,-82.32,61,5.07,5.07,4480,297,297,peat,HAT-MTL
196,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,Beta-54597,51.75,-82.32,62,5.02,5.02,3695,281,281,peat,>MTL
197,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,Beta-54596,51.75,-82.32,62.5,5.02,5.02,3259,185,185,peat,>MTL
198,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,I-3908,54.92,-82.74,6.4,1.12,1.12,316,316,316,Wood,>MTL
199,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,I-3983,54.92,-82.74,22.15,3.15,3.15,1064,571,571,Mitylus in living position,MHHW-MLLW
200,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,I-3909,54.92,-82.74,40.45,3.58,3.58,2014,695,695,Mitylus in living position,MHHW-MLLW
201,2,NorthAmerica,1,Arctic-Atlantic Canada,James bay,GSC-877,54.92,-82.74,137.7,1.12,1.12,7923,403,403,Marine shell,<MTL
202,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UQ-547,56.9,-76.51,185,9.25,9.25,7693,273,273,Shells (Hiatella arctica),<MTL
203,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,I-13336,56.9,-76.51,180,5,5,6508,218,218,Peat,>MTL
204,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,I-13130,56.61,-76.12,170,5,5,6656,349,349,Peat,>MTL
205,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,1-13334,56.62,-76.4,100,5,5,5518,208,208,Peat,>MTL
206,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,1-13129,56.9,-76.51,109.51,5.12,5.12,6150,243,243,Peat,HAT-MTL
207,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UQ-622,56.9,-76.51,159.51,5.12,5.12,6299,357,357,Peat,HAT-MTL
208,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,I-13333,56.62,-76.4,109.51,5.12,5.12,6328,305,305,Peat,HAT-MTL
209,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,I-13335,56.61,-76.12,109.51,5.12,5.12,6505,220,220,Peat,HAT-MTL
210,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,I-13336,56.61,-76.12,109.51,5.12,5.12,6508,218,218,Peat,HAT-MTL
211,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,TO-7593,55.33,-77.61,100,2.01,2.01,4946,492,492,Plant fragments,>MTL
212,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UQ-547,56.79,-76.34,180,0.54,0.54,7528,284,284,Marine shells,<MTL
213,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-1953,56.79,-76.34,139,0.54,0.54,7461,258,258,Marine shells,<MTL
214,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UQ-545,56.79,-76.34,120,0.54,0.54,7426,284,284,Marine shells,<MTL
215,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-1711,56.79,-76.34,109,0.54,0.54,7397,243,243,Marine shells,<MTL
216,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-1928,56.79,-76.34,146,0.54,0.54,7370,266,266,Marine shells,<MTL
217,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-1918,56.79,-76.34,104,0.54,0.54,7313,314,314,Marine shells,<MTL
218,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,Beta-121551,56.79,-76.34,146,0.54,0.54,7297,266,266,Marine shells,<MTL
219,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,TO-7410,56.79,-76.34,108,0.54,0.54,7284,261,261,Marine shells,<MTL
220,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,Beta-121552,56.79,-76.34,100,0.54,0.54,7246,275,275,Marine shells,<MTL
221,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UQ-540,56.79,-76.34,118,0.54,0.54,6935,317,317,Marine shells,<MTL
222,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-1540,56.79,-76.34,97,0.54,0.54,6935,317,317,Marine shells,<MTL
223,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-1710,56.79,-76.34,110,0.54,0.54,6844,368,368,Marine shells,<MTL
224,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,TO-7409,56.79,-76.34,109,0.54,0.54,6822,314,314,Marine shells,<MTL
225,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,I-13406,56.79,-76.34,180,0.54,0.54,6956,209,209,Peat,>MTL
226,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,I-13131,56.79,-76.34,170,0.54,0.54,6608,287,287,Wood,>MTL
227,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-1556,56.79,-76.34,100,0.54,0.54,6524,211,211,Driftwood,>MTL
228,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-1904,56.79,-76.34,98,0.54,0.54,5289,300,300,Paleosoil,>MTL
229,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-1878,56.79,-76.34,136,0.54,0.54,4700,261,261,Paleosoil,>MTL
230,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-1536,56.79,-76.34,4,0.54,0.54,476,164,164,Driftwood,>MTL
231,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-1528,56.79,-76.34,4,0.54,0.54,466,156,156,Driftwood,>MTL
232,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UCIAMS-67522,55.27,-77.75,102.8,0.54,0.54,5080,208,208,Leaves,>MTL
233,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UCIAMS-67523,55.27,-77.75,102.6,0.54,0.54,5177,292,292,Leaves,>MTL
234,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-1287,56.28,-76.5,138,7.13,7.13,6475,497,497,Mytilus edulis shell,MHHW-MLLW
235,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-1725,56.24,-76.47,153,7.65,7.65,6468,531,531,Hiatella arctica,<MTL
236,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-1364,56.24,-76.47,154,7.91,7.91,6749,509,509,Mytilus edulis shell,MHHW-MLLW
237,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,I-8364,56.24,-76.47,110,5.5,5.5,6754,508,508,Marine shells,<MTL
238,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-1261,56.27,-76.5,170,8.69,8.69,6942,460,460,Mytilus edulis shell,MHHW-MLLW
239,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-1238,56.24,-76.47,175,8.75,8.75,7218,437,437,Hiatella arctica,<MTL
240,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,Qu-1210,55.58,-77.3,9.1,2.01,2.01,213,213,213,Wood,>MTL
241,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,Qu-1201,55.58,-77.3,9.1,1.02,1.02,226,226,226,Wood,>MTL
242,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,Qu-1064,55.58,-77.3,13.3,2.05,2.05,386,283,283,Mytilus edulis shell,MHHW-MLLW
243,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-2074,55.58,-77.3,22,2.1,2.1,1691,295,295,Mytilus edulis shell,MHHW-MLLW
244,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-2129,55.58,-77.3,29,2.31,2.31,1990,312,312,Mytilus edulis shell,MHHW-MLLW
245,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-2348,55.58,-77.3,44,2.84,2.84,2862,364,364,Mytilus edulis shell,MHHW-MLLW
246,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-2070,55.58,-77.3,58,3.41,3.41,3573,323,323,Mytilus edulis shell,MHHW-MLLW
247,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,Beta-143911,55.33,-77.62,99.51,2.65,2.65,6152,135,135,seeds,HAT-MTL
248,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,TO-8909,55.33,-77.62,149.51,2.65,2.65,6961,285,285,gyttja,HAT-MTL
249,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1108,55.41,-77.64,7.6,1.02,1.02,151,151,151,wood,>MTL
250,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1107,55.36,-77.62,8.5,1.02,1.02,666,126,126,Wood,>MTL
251,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1106,55.36,-77.62,17,2.05,2.05,962,282,282,Mytilus edulis shell,HAT-MLLW
252,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1105,55.36,-77.62,18.65,2.08,2.08,1151,309,309,Mytilus edulis shell,HAT-MLLW
253,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1104,55.36,-77.62,20.25,2.12,2.12,1225,301,301,Mytilus edulis shell,HAT-MLLW
254,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1102,55.36,-77.62,23.55,2.2,2.2,1530,326,326,Mytilus edulis shell,HAT-MLLW
255,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1100,55.36,-77.62,27.15,2.3,2.3,1536,325,325,Mytilus edulis shell,HAT-MLLW
256,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1103,55.36,-77.62,21.75,2.16,2.16,1556,323,323,Mytilus edulis shell,HAT-MLLW
257,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1098,55.36,-77.62,29.75,2.38,2.38,1739,359,359,Mytilus edulis shell,HAT-MLLW
258,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1101,55.36,-77.62,26.45,2.28,2.28,1766,364,364,Mytilus edulis shell,HAT-MLLW
259,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1099,55.36,-77.62,28.75,2.35,2.35,1967,361,361,Mytilus edulis shell,HAT-MLLW
260,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1097,55.36,-77.62,31.55,2.44,2.44,1996,371,371,Mytilus edulis shell,HAT-MLLW
261,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1299,55.63,-77.13,4.7,1.02,1.02,485,169,169,Wood,>MTL
262,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1298,55.63,-77.13,4.55,1.31,1.31,177,177,177,Mytilus edulis shell,HAT-MLLW
263,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1292,55.63,-77.13,8,1.02,1.02,1095,198,198,Shells,<MTL
264,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1297,55.63,-77.13,50,2.51,2.51,1813,514,514,Sediments,>MTL
265,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1295,55.63,-77.13,31.5,2.39,2.39,1954,348,348,Mytilus edulis shell,MTL-MLLW
266,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1296,55.63,-77.13,32,2.4,2.4,2063,361,361,Mytilus edulis shell,MTL-MLLW
267,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1288,55.63,-77.13,34.25,2.48,2.48,2483,362,362,Mytilus edulis shell,MTL-MLLW
268,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1290,55.63,-77.13,52.3,3.17,3.17,3232,376,376,Mytilus edulis shell,MTL-MLLW
269,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1294,55.63,-77.13,65,3.26,3.26,4270,423,423,Shells,<MTL
270,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1206,55.47,-77.5,5.5,1.02,1.02,156,156,156,Wood,>MTL
271,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1209,55.47,-77.5,4.8,1.02,1.02,215,215,215,Wood,>MTL
272,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1208,55.47,-77.5,6.8,1.02,1.02,214,214,214,Wood,>MTL
273,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1205,55.47,-77.5,6.3,1.02,1.02,266,266,266,Wood,>MTL
274,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1207,55.47,-77.5,8.9,1.02,1.02,391,237,237,Wood,>MTL
275,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1084,55.47,-77.5,15.2,0.79,0.79,875,475,475,Shells,<MTL
276,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1087,55.47,-77.5,21.25,2.14,2.14,1250,828,828,Shells,HAT-MLLW
277,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1085,55.47,-77.5,10.4,1.02,1.02,2143,852,852,Shells,<MTL
278,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1083,55.47,-77.5,15.2,1.02,1.02,2380,379,379,Shells,<MTL
279,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QU-1082,55.47,-77.5,19.2,1.02,1.02,2870,930,930,Shells,<MTL
280,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-27,55.98,-76.75,47,2.36,2.36,5420,455,455,Wood,>MTL
281,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-595,55.98,-76.75,94,4.7,4.7,7186,420,420,Shells (Hiatella arctica),
282,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GIF-1567,55.28,-77.74,62,3.11,3.11,3495,418,418,Charcoal,>MTL
283,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-2432,55.28,-77.74,90,4.5,4.5,5184,350,350,Shell (Portlandia),<MTL
284,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,Beta-183295,56.19,-75.83,135,5,5,7283,262,262,Mytilus edulis shell,<MTL
285,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,Beta-183296,56.19,-75.83,145,5,5,7315,239,239,Shells,<MTL
286,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-2720,56.19,-75.83,156,0.53,0.53,7559,297,297,Hiatella arctica,<MTL
287,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-5755,56.558333,-76.478333,205,10.42,10.42,7516,225,225,Mytilus edulis,MHHW-MLLW
288,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-3263,58.25,-77.75,35.85,2.12,2.12,3422,376,376,Shell (Mytilus),MHHW-MLLW
289,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-3265,58.25,-77.75,24.85,1.68,1.68,2446,316,316,Shell (Mytilus),MHHW-MLLW
290,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-3260,58.25,-77.75,21.85,1.57,1.57,2088,349,349,Shell (Mytilus),MHHW-MLLW
291,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-3262,58.25,-77.75,16.85,1.5,1.5,1722,344,344,Shell (Mytilus),MHHW-MLLW
292,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-3282,58.25,-77.75,14.85,1.5,1.5,1525,297,297,Shell (Mytilus),MHHW-MLLW
293,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-3264,58.25,-77.75,11.85,1.5,1.5,891,282,282,Shell (Mytilus),MHHW-MLLW
294,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-3261,58.25,-77.75,6.85,1.5,1.5,612,275,275,Shell (Mytilus),MHHW-MLLW
295,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,UL-3283,58.25,-77.75,1.85,1.5,1.5,380,248,248,Shell (Mytilus),MHHW-MLLW
296,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,Gif-1819,60.03,-77.2,10.5,1.01,1.01,246,246,246,beluga bone collagen,<MTL
297,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-688,59.83,-80,148,7.41,7.41,7818,261,261,"Mya truncata, Hiatella arctica, Balanus sp.",<MTL
298,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GSC-706,59.83,-80,139,6.96,6.96,8213,290,290,"Hiatella arctica, Mya truncata, Macoma sp.",<MTL
299,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,GX-1061,59.83,-80,76,3.82,3.82,6704,356,356,shells,<MTL
300,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,I-2415,59.83,-80,94,4.72,4.72,7389,346,346,"Mya truncata, Hiatella arctica, Macoma calcarea, Mytilus edulis",<MTL
301,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,I-2417,59.83,-80,10,1.09,1.09,3820,414,414,Mya truncata,<MTL
302,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,I-2418,59.83,-80,2,1.09,1.09,1001,295,295,Mya truncata,<MTL
303,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,I-2547,59.83,-80,55,2.78,2.78,5656,395,395,"Mya truncata, Hiatella arctica, Macoma calcarea, Balanus balanus, Macoma balthica, Trichotropsis borealis, Axinopsida orbiculata",<MTL
304,2,NorthAmerica,1,Arctic-Atlantic Canada,East Hudson bay,QC-456,59.83,-80,21,1.13,1.13,4860,411,411,shells,<MTL
305,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,GSC-327,62.4,-76.39,111.79,2.08,2.08,8075,306,306,Marine shells (Mya truncata),<MTL
306,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,L-702B,62.52,-77.39,79.06,2.08,2.08,8080,440,440,Marine shells (Mya truncata),<MTL
307,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,I-726,62.4,-76.39,113.61,2.08,2.08,7906,492,492,"Marine shells (Hiatella arctica,  Mya truncata, Macoma calcarea)",<MTL
308,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,L-702A,62.3,-76.2,113.61,2.08,2.08,7818,419,419,Marine shells (Hiatella arctica),<MTL
309,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,N-283,62.13,-74.7,86.17,2.08,2.08,7740,417,417,"Marine shells (Mya truncata, balanus sp.)",<MTL
310,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,NPL-85,62.13,-74.7,92.87,2.08,2.08,7733,417,417,Marine shells (Hiatella arctica),<MTL
311,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,NPL58,62.52,-77.39,83.96,2.08,2.08,7644,378,378,Marine shells (Hiatella arctica and Mya truncata),<MTL
312,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,L-702D,62.4,-76.39,47.79,2.08,2.08,7563,419,419,,<MTL
313,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,NPL-82,62.13,-74.7,47.48,2.08,2.08,7534,406,406,Marine shells (Hiatella arctica and Mya truncata),<MTL
314,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,NPL-84,62.13,-74.7,76.17,2.08,2.08,7407,407,407,Marine shells (Hiatella arctica and Mya truncata),<MTL
315,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,NPL-83,62.13,-74.7,61.17,2.08,2.08,7406,398,398,Marine shells (Hiatella arctica and Mya truncata),<MTL
316,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,N-285,62.3,-76.2,22.79,2.08,2.08,6799,462,462,Marine shells (Hiatella arctica and Mya truncata),<MTL
317,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,N-284,62.16,-75.84,14.59,2.08,2.08,5877,426,426,"Marine shells (Mya truncata, Serapix)",<MTL
318,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,NPL-71,62.13,-74.7,12.73,2.08,2.08,4258,526,526,Marine shells (Hiatella arctica and Mya pseudoarenaria),<MTL
319,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,GSC-537,62.16,-75.84,10.31,2.08,2.08,1591,401,401,Peat,>MTL
320,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,GAK-1036,62.13,-74.7,14.57,2.08,2.08,600,88,88,Bone,>MTL
321,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,Y-1717,62.13,-74.7,14.57,2.08,2.08,271,271,271,Charcoal,>MTL
322,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,GSC-4745,62.65,-74.31,115.37,2.08,2.08,7656,182,182,Marine shells (Portlandia),<MTL
323,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,BETA-34762,62.06,-73.09,66.37,2.08,2.08,7391,230,230,Marine shells (Hiatella arctica),<MTL
324,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,BETA-11101,61.86,-72.66,44.37,2.08,2.08,7114,294,294,Marine shells in deltic context,<MTL
325,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,UQ-37,62.47,-73.71,102.37,2.08,2.08,7952,385,385,Marine shells,<MTL
326,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,AECV-1795C,62.4,-77.9,23,2.08,2.08,2558,193,193,Bone,>MTL
327,2,NorthAmerica,1,Arctic-Atlantic Canada,Hudson Strait,Beta-62290,62.4,-77.9,23,2.08,2.08,1344,45,45,Charcoal,>MTL
328,2,NorthAmerica,1,Arctic-Atlantic Canada,Ungava Bay,GX-5085,59.2,-70.25,119,2.08,2.08,7054,486,486,Marine shell (Balanus sp),<MTL
329,2,NorthAmerica,1,Arctic-Atlantic Canada,Ungava Bay,GX-5084,59.2,-70.25,113,2.08,2.08,6893,481,481,Marine shell (Mya truncata),<MTL
330,2,NorthAmerica,1,Arctic-Atlantic Canada,Ungava Bay,GX-5093,59.2,-70.23,92,2.08,2.08,7732,646,646,Organics,<MTL
331,2,NorthAmerica,1,Arctic-Atlantic Canada,Ungava Bay,GX-5083,59.2,-70.23,93,2.08,2.08,6743,394,394,Marine shell (Mya truncata),<MTL
332,2,NorthAmerica,1,Arctic-Atlantic Canada,Ungava Bay,GSC-2311,59.2,-70.23,93,2.08,2.08,7038,258,258,Marine shell (Clinocardium),<MTL
333,2,NorthAmerica,1,Arctic-Atlantic Canada,Ungava Bay,GX-5094,59.2,-70.23,94,2.08,2.08,6775,457,457,Plants ,>MTL
334,2,NorthAmerica,1,Arctic-Atlantic Canada,Ungava Bay,GSC-2311,59.12,-70.14,105,2.08,2.08,7037,265,265,Marine shell (clinocardium ciliatum),<MTL
